Season,Name,Team,Name,Team,Season,IP,Pitches,K%,NameASCII,PlayerId,MLBAMID
2012,"Ian Kennedy","ARI","Ian Kennedy","ARI",2012,208.1,3380,0.2080089,"Ian Kennedy",6986,453178
2012,"Miguel González","BAL","Miguel González","BAL",2012,105.1,1686,0.17741935,"Miguel Gonzalez",7024,456068
2012,"James Shields","TBR","James Shields","TBR",2012,227.2,3617,0.23622881,"James Shields",7059,448306
2012,"Dillon Gee","NYM","Dillon Gee","NYM",2012,109.2,1752,0.20950324,"Dillon Gee",7396,518716
2012,"J.A. Happ","- - -","J.A. Happ","- - -",2012,144.2,2538,0.22966507,"J.A. Happ",7410,457918
2012,"Gio Gonzalez","WSN","Gio Gonzalez","WSN",2012,199.1,3198,0.25182482,"Gio Gonzalez",7448,461829
2012,"Phil Hughes","NYY","Phil Hughes","NYY",2012,191.1,3219,0.20245399,"Phil Hughes",7450,461833
2012,"Lucas Harrell","HOU","Lucas Harrell","HOU",2012,193.2,3188,0.16928658,"Lucas Harrell",7541,449173
2012,"Jordan Lyles","HOU","Jordan Lyles","HOU",2012,141.1,2364,0.15764331,"Jordan Lyles",7593,543475
2012,"Tommy Milone","OAK","Tommy Milone","OAK",2012,190,3033,0.17319848,"Tommy Milone",7608,543548
2012,"Mike Fiers","MIL","Mike Fiers","MIL",2012,127.2,2152,0.25046382,"Mike Fiers",7754,571666
2012,"Jason Vargas","SEA","Jason Vargas","SEA",2012,217.1,3354,0.1589628,"Jason Vargas",8044,450306
2012,"Jaime García","STL","Jaime García","STL",2012,121.2,1757,0.19029126,"Jaime Garcia",8137,448802
2012,"Yovani Gallardo","MIL","Yovani Gallardo","MIL",2012,204,3479,0.2372093,"Yovani Gallardo",8173,451596
2012,"Homer Bailey","CIN","Homer Bailey","CIN",2012,208,3334,0.19221968,"Homer Bailey",8362,456701
2012,"Philip Humber","CHW","Philip Humber","CHW",2012,102,1767,0.18398268,"Philip Humber",8586,458950
2012,"Paul Maholm","- - -","Paul Maholm","- - -",2012,189,2971,0.17811705,"Paul Maholm",8678,430904
2012,"Justin Verlander","DET","Justin Verlander","DET",2012,238.1,3768,0.25,"Justin Verlander",8700,434378
2012,"Wade Miley","ARI","Wade Miley","ARI",2012,194.2,3002,0.17843866,"Wade Miley",8779,489119
2012,"Tommy Hanson","ATL","Tommy Hanson","ATL",2012,174.2,2916,0.21156373,"Tommy Hanson",9129,462102
2012,"Nathan Eovaldi","- - -","Nathan Eovaldi","- - -",2012,119.1,2066,0.14828897,"Nathan Eovaldi",9132,543135
2012,"Patrick Corbin","ARI","Patrick Corbin","ARI",2012,107,1597,0.18942731,"Patrick Corbin",9323,571578
2012,"Brandon Morrow","TOR","Brandon Morrow","TOR",2012,124.2,1970,0.21428571,"Brandon Morrow",9346,453344
2012,"Josh Tomlin","CLE","Josh Tomlin","CLE",2012,103.1,1610,0.12389381,"Josh Tomlin",9388,458708
2012,"Kris Medlen","ATL","Kris Medlen","ATL",2012,138,1885,0.23076923,"Kris Medlen",9417,450665
2012,"Doug Fister","DET","Doug Fister","DET",2012,161.2,2517,0.20356612,"Doug Fister",9425,450729
2012,"Bud Norris","HOU","Bud Norris","HOU",2012,168.1,2819,0.22510232,"Bud Norris",9492,502032
2012,"Joe Kelly","STL","Joe Kelly","STL",2012,107,1695,0.16411379,"Joe Kelly",9761,523260
2012,"Travis Wood","CHC","Travis Wood","CHC",2012,156,2499,0.18335901,"Travis Wood",9884,475243
2012,"Chris Volstad","CHC","Chris Volstad","CHC",2012,111.1,1891,0.12031558,"Chris Volstad",9901,458690
2012,"Mike Minor","ATL","Mike Minor","ATL",2012,179.1,2863,0.19917582,"Mike Minor",10021,501985
2012,"Mike Leake","CIN","Mike Leake","CIN",2012,179,2714,0.15323646,"Mike Leake",10130,502190
2012,"Stephen Strasburg","WSN","Stephen Strasburg","WSN",2012,159.1,2607,0.30168453,"Stephen Strasburg",10131,544931
2012,"Chris Sale","CHW","Chris Sale","CHW",2012,192,3019,0.24870466,"Chris Sale",10603,519242
2012,"Jose Quintana","CHW","Jose Quintana","CHW",2012,136.1,2168,0.14260563,"Jose Quintana",11423,500779
2012,"Hisashi Iwakuma","SEA","Hisashi Iwakuma","SEA",2012,125.1,1916,0.19460501,"Hisashi Iwakuma",13048,547874
2012,"Wei-Yin Chen","BAL","Wei-Yin Chen","BAL",2012,192.2,3137,0.18826406,"Wei-Yin Chen",13071,612672
2012,"Yu Darvish","TEX","Yu Darvish","TEX",2012,191.1,3166,0.27083333,"Yu Darvish",13074,506433
2013,"Jason Marquis","SDP","Jason Marquis","SDP",2013,117.2,1912,0.13899614,"Jason Marquis",105,150302
2013,"Erik Bedard","HOU","Erik Bedard","HOU",2013,151,2679,0.2081448,"Erik Bedard",126,407853
2013,"Mark Buehrle","TOR","Mark Buehrle","TOR",2013,203.2,3299,0.1586758,"Mark Buehrle",225,279824
2013,"Bartolo Colon","OAK","Bartolo Colon","OAK",2013,190.1,2777,0.15214564,"Bartolo Colon",375,112526
2013,"CC Sabathia","NYY","CC Sabathia","NYY",2013,211,3336,0.19273128,"CC Sabathia",404,282332
2013,"Jake Westbrook","STL","Jake Westbrook","STL",2013,116.2,1862,0.08413002,"Jake Westbrook",412,150414
2013,"A.J. Burnett","PIT","A.J. Burnett","PIT",2013,191,3021,0.26092385,"A.J. Burnett",512,150359
2013,"Ryan Dempster","BOS","Ryan Dempster","BOS",2013,171.1,2997,0.20822281,"Ryan Dempster",517,133225
2013,"Kyle Lohse","MIL","Kyle Lohse","MIL",2013,198.2,3013,0.15508685,"Kyle Lohse",739,346798
2013,"Bruce Chen","KCR","Bruce Chen","KCR",2013,121,1962,0.15662651,"Bruce Chen",769,136600
2013,"Andy Pettitte","NYY","Andy Pettitte","NYY",2013,185.1,2896,0.16326531,"Andy Pettitte",840,120485
2013,"Tim Hudson","ATL","Tim Hudson","ATL",2013,131.1,2006,0.17790262,"Tim Hudson",921,218596
2013,"Barry Zito","SFG","Barry Zito","SFG",2013,133.1,2355,0.14144737,"Barry Zito",944,217096
2013,"Bronson Arroyo","CIN","Bronson Arroyo","CIN",2013,202,2873,0.15066829,"Bronson Arroyo",978,276520
2013,"Ryan Vogelsong","SFG","Ryan Vogelsong","SFG",2013,103.2,1748,0.14346895,"Ryan Vogelsong",1011,285064
2013,"Jake Peavy","- - -","Jake Peavy","- - -",2013,144.2,2367,0.20508475,"Jake Peavy",1051,408241
2013,"Marco Estrada","MIL","Marco Estrada","MIL",2013,128,1995,0.23046875,"Marco Estrada",1118,462136
2013,"Jerome Williams","LAA","Jerome Williams","LAA",2013,169.1,2637,0.14697802,"Jerome Williams",1137,425532
2013,"R.A. Dickey","TOR","R.A. Dickey","TOR",2013,224.2,3505,0.18769883,"R.A. Dickey",1245,285079
2013,"Aaron Harang","- - -","Aaron Harang","- - -",2013,143.1,2445,0.18051118,"Aaron Harang",1451,421685
2013,"Felix Doubront","BOS","Felix Doubront","BOS",2013,162.1,2845,0.19716312,"Felix Doubront",1478,467094
2013,"John Lackey","BOS","John Lackey","BOS",2013,189.1,2873,0.20694087,"John Lackey",1507,407793
2013,"Cliff Lee","PHI","Cliff Lee","PHI",2013,222.2,3253,0.25342466,"Cliff Lee",1636,424324
2013,"Chris Capuano","LAD","Chris Capuano","LAD",2013,105.2,1699,0.17724289,"Chris Capuano",1701,425626
2013,"Dan Haren","WSN","Dan Haren","WSN",2013,169.2,2778,0.21059972,"Dan Haren",1757,429717
2013,"Kevin Correia","MIN","Kevin Correia","MIN",2013,185.1,2921,0.12752525,"Kevin Correia",1767,429781
2013,"Edwin Jackson","CHC","Edwin Jackson","CHC",2013,175.1,2932,0.17374517,"Edwin Jackson",1841,429719
2013,"Matt Moore","TBR","Matt Moore","TBR",2013,150.1,2621,0.22274143,"Matt Moore",1890,519043
2013,"Zack Greinke","LAD","Zack Greinke","LAD",2013,177.2,2814,0.20641562,"Zack Greinke",1943,425844
2013,"Jeremy Hefner","NYM","Jeremy Hefner","NYM",2013,130.2,2140,0.17805755,"Jeremy Hefner",1989,458550
2013,"Iván Nova","NYY","Iván Nova","NYY",2013,139.1,2093,0.19795222,"Ivan Nova",1994,467100
2013,"Clayton Kershaw","LAD","Clayton Kershaw","LAD",2013,236,3428,0.25550661,"Clayton Kershaw",2036,477132
2013,"Justin Masterson","CLE","Justin Masterson","CLE",2013,193,3018,0.24283935,"Justin Masterson",2038,475416
2013,"Jorge De La Rosa","COL","Jorge De La Rosa","COL",2013,167.2,2774,0.15686275,"Jorge De La Rosa",2047,407822
2013,"Jeremy Guthrie","KCR","Jeremy Guthrie","KCR",2013,211.2,3370,0.12265193,"Jeremy Guthrie",2072,425386
2013,"Adam Wainwright","STL","Adam Wainwright","STL",2013,241.2,3533,0.2290795,"Adam Wainwright",2233,425794
2013,"Corey Kluber","CLE","Corey Kluber","CLE",2013,147.1,2290,0.22368421,"Corey Kluber",2429,446372
2013,"Lance Lynn","STL","Lance Lynn","STL",2013,201.2,3351,0.23130841,"Lance Lynn",2520,458681
2013,"Jhoulys Chacín","COL","Jhoulys Chacín","COL",2013,197.1,2962,0.15441176,"Jhoulys Chacin",2608,468504
2013,"Rick Porcello","DET","Rick Porcello","DET",2013,177,2836,0.19293478,"Rick Porcello",2717,519144
2013,"Zach McAllister","CLE","Zach McAllister","CLE",2013,134.1,2292,0.17443869,"Zach McAllister",2895,502083
2013,"Jeff Locke","PIT","Jeff Locke","PIT",2013,166.1,2715,0.17580872,"Jeff Locke",2929,502046
2013,"Max Scherzer","DET","Max Scherzer","DET",2013,214.1,3388,0.28708134,"Max Scherzer",3137,453286
2013,"David Price","TBR","David Price","TBR",2013,186.2,2707,0.20405405,"David Price",3184,456034
2013,"Ervin Santana","KCR","Ervin Santana","KCR",2013,211,3199,0.18742724,"Ervin Santana",3200,429722
2013,"Francisco Liriano","PIT","Francisco Liriano","PIT",2013,161,2496,0.24474474,"Francisco Liriano",3201,434538
2013,"Jeff Samardzija","CHC","Jeff Samardzija","CHC",2013,213.2,3462,0.23413567,"Jeff Samardzija",3254,502188
2013,"Roberto Hernandez","TBR","Roberto Hernandez","TBR",2013,151,2394,0.17573872,"Roberto Hernandez",3273,433584
2013,"Hiroki Kuroda","NYY","Hiroki Kuroda","NYY",2013,201.1,3202,0.18203883,"Hiroki Kuroda",3283,493133
2013,"Aníbal Sánchez","DET","Aníbal Sánchez","DET",2013,182,2974,0.27077748,"Anibal Sanchez",3284,434671
2013,"Matt Garza","- - -","Matt Garza","- - -",2013,155.1,2425,0.20858896,"Matt Garza",3340,490063
2013,"Ubaldo Jiménez","CLE","Ubaldo Jiménez","CLE",2013,182.2,3163,0.24967825,"Ubaldo Jimenez",3374,434622
2013,"Clay Buchholz","BOS","Clay Buchholz","BOS",2013,108.1,1629,0.23076923,"Clay Buchholz",3543,453329
2013,"C.J. Wilson","LAA","C.J. Wilson","LAA",2013,212.1,3651,0.20591457,"C.J. Wilson",3580,450351
2013,"Mat Latos","CIN","Mat Latos","CIN",2013,210.2,3239,0.2122588,"Mat Latos",3815,502009
2013,"Ricky Nolasco","- - -","Ricky Nolasco","- - -",2013,199.1,3183,0.19784173,"Ricky Nolasco",3830,445060
2013,"Edinson Volquez","- - -","Edinson Volquez","- - -",2013,170.1,3013,0.18275418,"Edinson Volquez",3990,450172
2013,"Héctor Santiago","CHW","Héctor Santiago","CHW",2013,149,2697,0.20884146,"Hector Santiago",4026,502327
2013,"Carlos Villanueva","CHC","Carlos Villanueva","CHC",2013,128.2,1985,0.19656489,"Carlos Villanueva",4138,453646
2013,"Derek Holland","TEX","Derek Holland","TEX",2013,213,3281,0.2114094,"Derek Holland",4141,502706
2013,"Jered Weaver","LAA","Jered Weaver","LAA",2013,154.1,2396,0.18454259,"Jered Weaver",4235,450308
2013,"Tyler Chatwood","COL","Tyler Chatwood","COL",2013,111.1,1782,0.13865546,"Tyler Chatwood",4338,543022
2013,"Joe Saunders","SEA","Joe Saunders","SEA",2013,183,3110,0.1304878,"Joe Saunders",4366,434578
2013,"Jeremy Hellickson","TBR","Jeremy Hellickson","TBR",2013,174,2887,0.18317503,"Jeremy Hellickson",4371,476451
2013,"Jonathon Niese","NYM","Jonathon Niese","NYM",2013,143,2343,0.16908213,"Jonathon Niese",4424,477003
2013,"Jordan Zimmermann","WSN","Jordan Zimmermann","WSN",2013,213.1,3083,0.18612717,"Jordan Zimmermann",4505,519455
2013,"Jason Hammel","BAL","Jason Hammel","BAL",2013,139.1,2302,0.15711948,"Jason Hammel",4538,434628
2013,"Brandon McCarthy","ARI","Brandon McCarthy","ARI",2013,135,2009,0.13171577,"Brandon McCarthy",4662,435221
2013,"Charlie Morton","PIT","Charlie Morton","PIT",2013,116,1715,0.17241379,"Charlie Morton",4676,450203
2013,"Matt Cain","SFG","Matt Cain","SFG",2013,184.1,2922,0.20789474,"Matt Cain",4732,430912
2013,"Félix Hernández","SEA","Félix Hernández","SEA",2013,204.1,3175,0.26277372,"Felix Hernandez",4772,433587
2013,"Joe Blanton","LAA","Joe Blanton","LAA",2013,132.2,2221,0.17675941,"Joe Blanton",4849,430599
2013,"Scott Kazmir","CLE","Scott Kazmir","CLE",2013,158,2742,0.24107143,"Scott Kazmir",4897,431148
2013,"Jarrod Parker","OAK","Jarrod Parker","OAK",2013,197,2994,0.16381418,"Jarrod Parker",4913,519105
2013,"Jon Lester","BOS","Jon Lester","BOS",2013,213.1,3559,0.19601329,"Jon Lester",4930,452657
2013,"Cole Hamels","PHI","Cole Hamels","PHI",2013,220,3423,0.22320442,"Cole Hamels",4972,430935
2013,"Scott Diamond","MIN","Scott Diamond","MIN",2013,131,2206,0.09027778,"Scott Diamond",5089,539438
2013,"Mike Pelfrey","MIN","Mike Pelfrey","MIN",2013,152.2,2727,0.14852941,"Mike Pelfrey",5203,460059
2013,"Chris Tillman","BAL","Chris Tillman","BAL",2013,206.1,3477,0.21183432,"Chris Tillman",5279,501957
2013,"Samuel Deduno","MIN","Samuel Deduno","MIN",2013,108,1743,0.14533623,"Samuel Deduno",5285,465679
2013,"Madison Bumgarner","SFG","Madison Bumgarner","SFG",2013,201.1,3204,0.24782067,"Madison Bumgarner",5524,518516
2013,"Henderson Alvarez","MIA","Henderson Alvarez","MIA",2013,102.2,1451,0.13636364,"Henderson Alvarez",5669,506693
2013,"Tim Lincecum","SFG","Tim Lincecum","SFG",2013,197.2,3281,0.2294887,"Tim Lincecum",5705,453311
2013,"Randall Delgado","ARI","Randall Delgado","ARI",2013,116.1,1811,0.16701903,"Randall Delgado",5985,517414
2013,"Kyle Kendrick","PHI","Kyle Kendrick","PHI",2013,182,2874,0.1375,"Kyle Kendrick",6230,452718
2013,"Trevor Cahill","ARI","Trevor Cahill","ARI",2013,146.2,2373,0.16037736,"Trevor Cahill",6249,502239
2013,"Scott Feldman","- - -","Scott Feldman","- - -",2013,181.2,2993,0.17414248,"Scott Feldman",6283,444857
2013,"Esmil Rogers","TOR","Esmil Rogers","TOR",2013,137.2,2258,0.16053512,"Esmil Rogers",6317,469134
2013,"John Danks","CHW","John Danks","CHW",2013,138.1,2202,0.15265866,"John Danks",6329,433579
2013,"Chris Archer","TBR","Chris Archer","TBR",2013,128.2,2103,0.19238095,"Chris Archer",6345,502042
2013,"Alex Cobb","TBR","Alex Cobb","TBR",2013,143.1,2221,0.23183391,"Alex Cobb",6562,502171
2013,"Tom Koehler","MIA","Tom Koehler","MIA",2013,143,2256,0.1530782,"Tom Koehler",6570,543408
2013,"Julio Teheran","ATL","Julio Teheran","ATL",2013,185.2,2885,0.21963824,"Julio Teheran",6797,527054
2013,"Martín Pérez","TEX","Martín Pérez","TEX",2013,124.1,1858,0.15879017,"Martin Perez",6902,527048
2013,"Ian Kennedy","- - -","Ian Kennedy","- - -",2013,181.1,3089,0.20528967,"Ian Kennedy",6986,453178
2013,"Miguel González","BAL","Miguel González","BAL",2013,171.1,2713,0.16853933,"Miguel Gonzalez",7024,456068
2013,"James Shields","KCR","James Shields","KCR",2013,228.2,3657,0.20718816,"James Shields",7059,448306
2013,"Jonathan Pettibone","PHI","Jonathan Pettibone","PHI",2013,100.1,1674,0.15102975,"Jonathan Pettibone",7106,543643
2013,"Dillon Gee","NYM","Dillon Gee","NYM",2013,199,2985,0.16884661,"Dillon Gee",7396,518716
2013,"Wade Davis","KCR","Wade Davis","KCR",2013,135.1,2470,0.18446602,"Wade Davis",7441,451584
2013,"Gio Gonzalez","WSN","Gio Gonzalez","WSN",2013,195.2,3315,0.23443223,"Gio Gonzalez",7448,461829
2013,"Phil Hughes","NYY","Phil Hughes","NYY",2013,145.2,2550,0.18847352,"Phil Hughes",7450,461833
2013,"Lucas Harrell","HOU","Lucas Harrell","HOU",2013,153.2,2860,0.12588402,"Lucas Harrell",7541,449173
2013,"Jordan Lyles","HOU","Jordan Lyles","HOU",2013,141.2,2445,0.14485981,"Jordan Lyles",7593,543475
2013,"Tommy Milone","OAK","Tommy Milone","OAK",2013,156.1,2598,0.18890555,"Tommy Milone",7608,543548
2013,"Juan Nicasio","COL","Juan Nicasio","COL",2013,157.2,2867,0.16927454,"Juan Nicasio",7731,504379
2013,"Wily Peralta","MIL","Wily Peralta","MIL",2013,183.1,2987,0.16084788,"Wily Peralta",7738,503449
2013,"Tyson Ross","SDP","Tyson Ross","SDP",2013,125,1981,0.23611111,"Tyson Ross",7872,475115
2013,"Eric Stults","SDP","Eric Stults","SDP",2013,203.2,3234,0.15285881,"Eric Stults",8011,445590
2013,"Jason Vargas","LAA","Jason Vargas","LAA",2013,150,2386,0.16925466,"Jason Vargas",8044,450306
2013,"Yovani Gallardo","MIL","Yovani Gallardo","MIL",2013,180.2,3048,0.18628719,"Yovani Gallardo",8173,451596
2013,"Homer Bailey","CIN","Homer Bailey","CIN",2013,209,3292,0.2343934,"Homer Bailey",8362,456701
2013,"Paul Maholm","ATL","Paul Maholm","ATL",2013,153,2498,0.15671642,"Paul Maholm",8678,430904
2013,"Justin Verlander","DET","Justin Verlander","DET",2013,218.1,3692,0.23459459,"Justin Verlander",8700,434378
2013,"Wade Miley","ARI","Wade Miley","ARI",2013,202.2,3239,0.17355372,"Wade Miley",8779,489119
2013,"Andrew Cashner","SDP","Andrew Cashner","SDP",2013,175,2687,0.18104668,"Andrew Cashner",8782,488768
2013,"Nathan Eovaldi","MIA","Nathan Eovaldi","MIA",2013,106.1,1696,0.172949,"Nathan Eovaldi",9132,543135
2013,"Dylan Axelrod","CHW","Dylan Axelrod","CHW",2013,128.1,2269,0.12457338,"Dylan Axelrod",9303,518420
2013,"Patrick Corbin","ARI","Patrick Corbin","ARI",2013,208.1,3082,0.20697674,"Patrick Corbin",9323,571578
2013,"Kris Medlen","ATL","Kris Medlen","ATL",2013,197,3049,0.19146341,"Kris Medlen",9417,450665
2013,"Doug Fister","DET","Doug Fister","DET",2013,208.2,3351,0.18047673,"Doug Fister",9425,450729
2013,"Dallas Keuchel","HOU","Dallas Keuchel","HOU",2013,153.2,2506,0.18035191,"Dallas Keuchel",9434,572971
2013,"Dan Straily","OAK","Dan Straily","OAK",2013,152.1,2465,0.19375,"Dan Straily",9460,573185
2013,"Bud Norris","- - -","Bud Norris","- - -",2013,176.2,3017,0.19016818,"Bud Norris",9492,502032
2013,"Joe Kelly","STL","Joe Kelly","STL",2013,124,1967,0.14849624,"Joe Kelly",9761,523260
2013,"Garrett Richards","LAA","Garrett Richards","LAA",2013,145,2351,0.16290323,"Garrett Richards",9784,572070
2013,"Travis Wood","CHC","Travis Wood","CHC",2013,200,3090,0.17539586,"Travis Wood",9884,475243
2013,"Mike Minor","ATL","Mike Minor","ATL",2013,204.2,3126,0.22073171,"Mike Minor",10021,501985
2013,"Mike Leake","CIN","Mike Leake","CIN",2013,192.1,2911,0.15230961,"Mike Leake",10130,502190
2013,"Stephen Strasburg","WSN","Stephen Strasburg","WSN",2013,183,2851,0.26128591,"Stephen Strasburg",10131,544931
2013,"Jacob Turner","MIA","Jacob Turner","MIA",2013,118,1855,0.14980545,"Jacob Turner",10185,545363
2013,"Shelby Miller","STL","Shelby Miller","STL",2013,173.1,2968,0.23407202,"Shelby Miller",10197,571946
2013,"Alexi Ogando","TEX","Alexi Ogando","TEX",2013,104.1,1710,0.1682243,"Alexi Ogando",10261,468396
2013,"Zack Wheeler","NYM","Zack Wheeler","NYM",2013,100,1728,0.19489559,"Zack Wheeler",10310,554430
2013,"Chris Sale","CHW","Chris Sale","CHW",2013,214.1,3248,0.26096998,"Chris Sale",10603,519242
2013,"A.J. Griffin","OAK","A.J. Griffin","OAK",2013,200,3212,0.20777643,"A.J. Griffin",11132,456167
2013,"Jose Quintana","CHW","Jose Quintana","CHW",2013,200,3335,0.19711538,"Jose Quintana",11423,500779
2013,"José Fernández","MIA","José Fernández","MIA",2013,172.2,2609,0.27459618,"Jose Fernandez",11530,605228
2013,"Matt Harvey","NYM","Matt Harvey","NYM",2013,178.1,2697,0.27681159,"Matt Harvey",11713,518774
2013,"Tony Cingrani","CIN","Tony Cingrani","CIN",2013,104.2,1816,0.28571429,"Tony Cingrani",12555,571561
2013,"Hisashi Iwakuma","SEA","Hisashi Iwakuma","SEA",2013,219.2,3102,0.21362587,"Hisashi Iwakuma",13048,547874
2013,"Wei-Yin Chen","BAL","Wei-Yin Chen","BAL",2013,137,2192,0.18181818,"Wei-Yin Chen",13071,612672
2013,"Yu Darvish","TEX","Yu Darvish","TEX",2013,209.2,3451,0.3293698,"Yu Darvish",13074,506433
2013,"Gerrit Cole","PIT","Gerrit Cole","PIT",2013,117.1,1727,0.21321962,"Gerrit Cole",13125,543037
2013,"Hyun Jin Ryu","LAD","Hyun Jin Ryu","LAD",2013,192,3070,0.19667944,"Hyun Jin Ryu",14444,547943
2014,"Mark Buehrle","TOR","Mark Buehrle","TOR",2014,202,3082,0.13885648,"Mark Buehrle",225,279824
2014,"Bartolo Colon","NYM","Bartolo Colon","NYM",2014,202.1,3011,0.178487,"Bartolo Colon",375,112526
2014,"Josh Beckett","LAD","Josh Beckett","LAD",2014,115.2,1909,0.22526316,"Josh Beckett",510,277417
2014,"A.J. Burnett","PHI","A.J. Burnett","PHI",2014,213.2,3472,0.20320856,"A.J. Burnett",512,150359
2014,"Kyle Lohse","MIL","Kyle Lohse","MIL",2014,198.1,3002,0.17258262,"Kyle Lohse",739,346798
2014,"Scott Carroll","CHW","Scott Carroll","CHW",2014,129.1,2115,0.11169284,"Scott Carroll",888,453222
2014,"Tim Hudson","SFG","Tim Hudson","SFG",2014,189.1,2784,0.15209125,"Tim Hudson",921,218596
2014,"Ryan Vogelsong","SFG","Ryan Vogelsong","SFG",2014,184.2,3058,0.19358974,"Ryan Vogelsong",1011,285064
2014,"Jake Peavy","- - -","Jake Peavy","- - -",2014,202.2,3225,0.18544601,"Jake Peavy",1051,408241
2014,"Marco Estrada","MIL","Marco Estrada","MIL",2014,150.2,2534,0.20352564,"Marco Estrada",1118,462136
2014,"Jerome Williams","- - -","Jerome Williams","- - -",2014,115,1832,0.16498994,"Jerome Williams",1137,425532
2014,"R.A. Dickey","TOR","R.A. Dickey","TOR",2014,215.2,3513,0.1892779,"R.A. Dickey",1245,285079
2014,"Colby Lewis","TEX","Colby Lewis","TEX",2014,170.1,2802,0.17454068,"Colby Lewis",1259,407890
2014,"Aaron Harang","ATL","Aaron Harang","ATL",2014,204.1,3394,0.18378995,"Aaron Harang",1451,421685
2014,"John Lackey","- - -","John Lackey","- - -",2014,198,3078,0.19687875,"John Lackey",1507,407793
2014,"Dan Haren","LAD","Dan Haren","LAD",2014,186,3096,0.18685567,"Dan Haren",1757,429717
2014,"Kevin Correia","- - -","Kevin Correia","- - -",2014,154,2522,0.11499272,"Kevin Correia",1767,429781
2014,"Edwin Jackson","CHC","Edwin Jackson","CHC",2014,140.2,2492,0.1943128,"Edwin Jackson",1841,429719
2014,"Zack Greinke","LAD","Zack Greinke","LAD",2014,202.1,3210,0.25213155,"Zack Greinke",1943,425844
2014,"Clayton Kershaw","LAD","Clayton Kershaw","LAD",2014,198.1,2722,0.31909212,"Clayton Kershaw",2036,477132
2014,"Justin Masterson","- - -","Justin Masterson","- - -",2014,128.2,2249,0.19594595,"Justin Masterson",2038,475416
2014,"Jorge De La Rosa","COL","Jorge De La Rosa","COL",2014,184.1,3067,0.18098958,"Jorge De La Rosa",2047,407822
2014,"Jeremy Guthrie","KCR","Jeremy Guthrie","KCR",2014,202.2,3235,0.14351852,"Jeremy Guthrie",2072,425386
2014,"Alfredo Simon","CIN","Alfredo Simon","CIN",2014,196.1,3014,0.15525672,"Alfredo Simon",2155,430580
2014,"Adam Wainwright","STL","Adam Wainwright","STL",2014,227,3258,0.19933185,"Adam Wainwright",2233,425794
2014,"Corey Kluber","CLE","Corey Kluber","CLE",2014,235.2,3500,0.28286015,"Corey Kluber",2429,446372
2014,"Lance Lynn","STL","Lance Lynn","STL",2014,203.2,3450,0.20900693,"Lance Lynn",2520,458681
2014,"Rick Porcello","DET","Rick Porcello","DET",2014,204.2,3055,0.15357143,"Rick Porcello",2717,519144
2014,"Jeff Locke","PIT","Jeff Locke","PIT",2014,131.1,1962,0.16240876,"Jeff Locke",2929,502046
2014,"Max Scherzer","DET","Max Scherzer","DET",2014,220.1,3638,0.27876106,"Max Scherzer",3137,453286
2014,"David Price","- - -","David Price","- - -",2014,248.1,3730,0.26858276,"David Price",3184,456034
2014,"Chris Young","SEA","Chris Young","SEA",2014,165,2718,0.15697674,"Chris Young",3196,432934
2014,"Ervin Santana","ATL","Ervin Santana","ATL",2014,196,2987,0.21909425,"Ervin Santana",3200,429722
2014,"Francisco Liriano","PIT","Francisco Liriano","PIT",2014,162.1,2714,0.25325615,"Francisco Liriano",3201,434538
2014,"Jeff Samardzija","- - -","Jeff Samardzija","- - -",2014,219.2,3339,0.2298066,"Jeff Samardzija",3254,502188
2014,"Roberto Hernandez","- - -","Roberto Hernandez","- - -",2014,164.2,2737,0.14542936,"Roberto Hernandez",3273,433584
2014,"Hiroki Kuroda","NYY","Hiroki Kuroda","NYY",2014,199,3097,0.17804878,"Hiroki Kuroda",3283,493133
2014,"Aníbal Sánchez","DET","Aníbal Sánchez","DET",2014,126,2097,0.19844358,"Anibal Sanchez",3284,434671
2014,"Hector Noesí","- - -","Hector Noesí","- - -",2014,172.1,2753,0.16780355,"Hector Noesi",3292,456051
2014,"Matt Garza","MIL","Matt Garza","MIL",2014,163.1,2538,0.18529412,"Matt Garza",3340,490063
2014,"Ubaldo Jiménez","BAL","Ubaldo Jiménez","BAL",2014,125.1,2306,0.20976492,"Ubaldo Jimenez",3374,434622
2014,"Danny Duffy","KCR","Danny Duffy","KCR",2014,149.1,2429,0.18646865,"Danny Duffy",3542,518633
2014,"Clay Buchholz","BOS","Clay Buchholz","BOS",2014,170.1,2741,0.17910448,"Clay Buchholz",3543,453329
2014,"C.J. Wilson","LAA","C.J. Wilson","LAA",2014,175.2,3108,0.19842313,"C.J. Wilson",3580,450351
2014,"Mat Latos","CIN","Mat Latos","CIN",2014,102.1,1533,0.17619048,"Mat Latos",3815,502009
2014,"Ricky Nolasco","MIN","Ricky Nolasco","MIN",2014,159,2641,0.16546763,"Ricky Nolasco",3830,445060
2014,"Brett Oberholtzer","HOU","Brett Oberholtzer","HOU",2014,143.2,2251,0.15088283,"Brett Oberholtzer",3855,519085
2014,"Rubby De La Rosa","BOS","Rubby De La Rosa","BOS",2014,101.2,1751,0.16780045,"Rubby De La Rosa",3862,523989
2014,"Edinson Volquez","PIT","Edinson Volquez","PIT",2014,192.2,2977,0.17305315,"Edinson Volquez",3990,450172
2014,"Yusmeiro Petit","SFG","Yusmeiro Petit","SFG",2014,117,1678,0.28850325,"Yusmeiro Petit",4020,433589
